@RELATION music_genre
@ATTRIBUTE AVG_ENT NUMERIC
@ATTRIBUTE STD_DEV_ENT NUMERIC
@ATTRIBUTE MAX_ENT NUMERIC
@ATTRIBUTE MIN_ENT NUMERIC
@ATTRIBUTE MAX_DIFF_ENT NUMERIC
@ATTRIBUTE MEAN_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_MFCC_25 NUMERIC
@ATTRIBUTE STD_MFCC_0 NUMERIC
@ATTRIBUTE STD_MFCC_1 NUMERIC
@ATTRIBUTE STD_MFCC_2 NUMERIC
@ATTRIBUTE STD_MFCC_3 NUMERIC
@ATTRIBUTE STD_MFCC_4 NUMERIC
@ATTRIBUTE STD_MFCC_5 NUMERIC
@ATTRIBUTE STD_MFCC_6 NUMERIC
@ATTRIBUTE STD_MFCC_7 NUMERIC
@ATTRIBUTE STD_MFCC_8 NUMERIC
@ATTRIBUTE STD_MFCC_9 NUMERIC
@ATTRIBUTE STD_MFCC_10 NUMERIC
@ATTRIBUTE STD_MFCC_11 NUMERIC
@ATTRIBUTE STD_MFCC_12 NUMERIC
@ATTRIBUTE STD_MFCC_13 NUMERIC
@ATTRIBUTE STD_MFCC_14 NUMERIC
@ATTRIBUTE STD_MFCC_15 NUMERIC
@ATTRIBUTE STD_MFCC_16 NUMERIC
@ATTRIBUTE STD_MFCC_17 NUMERIC
@ATTRIBUTE STD_MFCC_18 NUMERIC
@ATTRIBUTE STD_MFCC_19 NUMERIC
@ATTRIBUTE STD_MFCC_20 NUMERIC
@ATTRIBUTE STD_MFCC_21 NUMERIC
@ATTRIBUTE STD_MFCC_22 NUMERIC
@ATTRIBUTE STD_MFCC_23 NUMERIC
@ATTRIBUTE STD_MFCC_24 NUMERIC
@ATTRIBUTE STD_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE TEMPO NUMERIC
@ATTRIBUTE AVG_BEAT_FRAME_DIFF NUMERIC
@ATTRIBUTE AVG_ZCR NUMERIC
@ATTRIBUTE AVG_HARMONIC NUMERIC
@ATTRIBUTE AVG_PERCUSSIVE NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
33.15392,29.470896,105.893876,0.03266,45.399103,-199.106496,139.38282,-31.261417,28.903518,-15.892097,6.258376,-11.269325,8.458336,-4.707657,0.956576,-2.693551,3.014071,-3.306016,-0.247296,-0.2845,-2.164302,1.887707,-0.788992,-0.481315,-3.191336,-1.738598,-3.75092,-1.127961,-6.512489,-3.746323,3.542814,105.719131,29.414074,34.144199,23.31979,15.272153,12.126035,13.422156,10.083929,7.490133,6.536709,8.052365,5.492333,7.810612,6.157116,6.512812,7.496429,7.307693,7.675534,7.247468,7.635473,10.040158,10.552238,12.667544,10.303239,6.744946,11.428403,18.226369,4.351247,4.25989,4.362545,2.294193,2.265292,2.432542,1.576935,1.537251,1.057564,1.291235,0.903752,1.337504,1.00884,1.065759,1.119369,1.250311,1.235756,1.168431,1.44848,1.562272,1.446102,1.880422,1.476855,1.053552,1.795132,12.721091,2.517507,2.494915,2.74896,1.35239,1.565264,1.387875,1.172212,0.920277,0.862605,0.837369,0.739471,1.022502,0.827293,0.625519,0.786928,0.794692,0.722399,0.678309,0.773197,0.920383,0.827328,0.965599,0.832122,0.79369,1.006058,161.499023,16.363636,0.067351,-9.9e-05,9.7e-05,blues
31.418486,36.717522,171.37289,0.150322,74.125666,-318.614012,124.27097,5.127493,32.962447,3.95029,13.759155,-4.364192,11.87162,2.284261,7.660416,-3.8639,-1.380218,-5.808336,-5.248082,-2.212185,-3.991299,-1.924902,-0.459104,1.327186,-4.182049,-4.551483,-3.446156,-0.496161,-5.733061,-6.93536,-2.017396,74.982136,31.686358,15.26118,17.58899,18.690392,15.282848,11.285228,11.724908,11.091247,11.39857,9.303632,8.509201,7.539355,7.102074,7.246654,6.653804,6.231438,5.915289,5.782966,5.048547,4.543132,5.465474,5.002392,5.096135,5.988609,5.132957,13.935102,5.641476,2.768502,2.885169,3.151083,2.567198,2.021864,2.257835,1.666608,1.933213,1.355513,1.51831,1.381203,1.255596,1.097376,1.113333,1.049091,0.970045,0.922984,0.820722,0.755545,0.842648,0.776557,0.81053,1.00727,0.880603,7.003726,3.543324,1.472588,1.500128,1.769671,1.482489,1.251506,1.227351,0.974746,1.071931,0.724772,1.018099,0.80102,0.871725,0.644243,0.684643,0.689716,0.689952,0.594983,0.604187,0.548049,0.532664,0.506931,0.513836,0.665923,0.533718,161.499023,15.565217,0.043534,-8e-06,-1.1e-05,blues
33.401644,29.63274,131.18003,1.109204,47.895728,-211.42055,123.959746,-19.185291,64.34672,0.935979,13.233858,2.397529,1.920066,-19.704144,9.54401,-3.086451,-0.885357,-0.240048,4.338214,-5.224966,-7.365249,-5.727282,-3.461674,-3.946067,-6.354449,4.019411,1.119546,5.449399,5.746664,11.426383,5.451906,66.273605,30.354075,30.412597,19.472503,16.721025,9.872107,10.462107,11.211226,11.43487,10.398839,12.159244,9.889836,10.588538,6.475011,6.856582,8.341032,7.691261,8.331604,10.75108,9.014805,10.336055,9.132577,10.652882,10.124703,15.220081,14.19404,14.098684,3.837833,5.282689,3.031348,2.692488,1.718146,1.800967,1.592823,1.566606,1.621731,1.647624,1.386664,1.336822,1.115764,1.223441,1.070248,1.329162,1.264199,1.457042,1.467232,1.647701,1.374298,1.374618,1.713201,1.798155,1.334914,7.941718,2.125313,2.995936,1.648481,1.461491,0.983913,1.067953,0.938033,0.81316,0.872058,0.920549,0.809588,0.823758,0.657399,0.741982,0.741621,0.782394,0.685756,0.852709,0.847371,0.870123,0.857432,0.878964,0.927707,0.947434,0.902701,172.265625,14.136364,0.078847,1e-06,-6.9e-05,blues
33.376469,27.401591,137.524429,2.945586,50.343065,-206.659547,129.798073,9.218067,48.432618,2.18204,16.841454,-3.385595,10.559558,-24.434583,13.464068,-5.511541,-0.17887,-5.29073,11.717311,-1.580974,0.093715,-3.885992,-0.449563,-1.621729,-3.60576,5.817245,5.103524,2.244736,-2.262731,1.853296,-5.79829,43.533728,18.746799,23.449309,12.058683,10.652443,12.339164,7.245298,8.24165,10.164063,8.537878,8.348037,7.629566,6.824208,8.459212,7.590671,7.479144,8.849099,8.829129,8.124353,9.677022,9.615564,7.976576,6.92836,8.523862,10.533203,8.742896,9.234639,3.509012,4.362309,2.285935,1.764493,2.096146,1.325194,1.550068,1.716159,1.465586,1.429097,1.322348,1.190068,1.278261,1.436875,1.31755,1.373846,1.331495,1.204072,1.440527,1.567642,1.36687,1.051046,1.60094,1.872551,1.61645,6.11326,2.241444,2.719213,1.263825,1.071865,1.318884,0.813953,0.944471,1.086094,0.923941,0.853739,0.850275,0.719518,0.789542,0.820883,0.845388,0.805765,0.785564,0.741309,0.888127,0.835593,0.73524,0.774716,0.988464,1.046961,0.975338,107.666016,24.266667,0.048718,2e-06,-5.6e-05,blues
29.167793,41.719299,317.87658,1.767354,152.16716,-317.837123,122.164558,20.659795,39.888881,19.728987,12.603181,7.193138,2.992845,-8.948236,9.736888,5.849611,0.252863,5.82911,9.726996,4.044052,3.298163,3.988203,-3.117145,-1.873759,-4.275455,-1.32842,-0.006806,0.1208,-2.534607,-0.121155,0.762594,85.864301,25.220969,38.744631,9.966541,12.998863,11.185517,8.025347,9.637606,8.87855,7.392766,8.305015,6.230943,7.562027,8.578764,10.534404,6.688156,7.723293,7.503683,7.672606,6.859761,6.595654,8.906238,9.883824,9.632504,10.679011,9.969406,10.524344,4.16484,3.803647,1.819977,1.747809,1.714096,1.215655,1.446827,1.260788,0.981085,1.19614,1.108067,1.137711,1.225557,1.249876,1.053313,1.222737,0.98413,1.075587,1.15931,1.117537,1.190654,1.110007,1.688774,1.767436,1.414769,5.230847,2.226032,1.891941,1.163187,0.995538,0.964598,0.759846,0.832781,0.765931,0.635935,0.703187,0.666724,0.635995,0.605594,0.596899,0.645964,0.712308,0.683868,0.618862,0.662764,0.622101,0.680646,0.71143,0.728122,0.864021,0.867255,151.999081,16.947368,0.039089,-2.6e-05,-9e-05,blues
31.933703,35.908004,213.57159,1.090264,63.740527,-252.852776,114.69143,-7.989999,47.751471,7.843495,19.044252,0.599027,10.830301,-19.628251,14.781662,3.150516,2.954343,-2.250648,6.136101,-8.659267,-3.286761,-4.913575,-4.880322,0.23837,-1.19576,4.969397,5.868006,8.086472,0.485288,4.017531,-1.829732,71.188683,29.767881,33.788832,22.647103,15.169664,11.289372,9.70943,8.765863,9.374658,8.941404,9.614732,7.061631,7.70467,9.246071,8.551607,7.602998,7.573164,7.690551,8.989901,11.479077,11.932249,11.972537,14.596883,15.393645,11.597919,9.121491,11.787167,4.684862,4.87088,3.083968,2.262825,1.993539,1.544937,1.545486,1.599995,1.586574,1.612811,1.047164,1.337224,1.319215,1.381795,1.279774,1.248344,1.175823,1.443804,1.971929,1.941284,1.757947,2.197425,2.624271,2.214559,1.92285,5.977622,2.330548,2.69218,1.599115,1.202923,1.038673,0.808922,0.83527,0.858325,0.945824,0.931009,0.728744,0.76674,0.673108,0.771402,0.662164,0.704924,0.68544,0.764802,0.8735,0.923701,0.925706,1.111236,1.207903,1.16442,1.167187,99.384014,26.25,0.07068,-2.5e-05,-0.000156,blues
32.662098,28.598393,140.851177,1.513565,47.706708,-224.066936,125.647943,-10.141319,42.270593,1.715092,20.059656,-7.241956,8.94363,-17.231615,21.288877,0.311693,4.586674,-3.207994,10.213874,-2.434819,-3.868227,-8.071865,0.007069,0.07129,-2.856974,4.860791,0.179673,1.006774,1.40412,5.17958,-2.018949,72.611159,25.978914,35.171148,20.504427,14.110876,13.263099,10.044467,10.638891,10.831507,9.681279,9.796902,8.235758,8.565614,8.104087,8.028633,7.356948,6.868119,8.159715,9.576239,9.051497,9.45163,9.414901,9.798561,8.685609,8.484213,9.915406,11.83357,4.337357,5.041958,3.049053,2.172863,2.247918,1.643659,1.728499,1.977258,1.436963,1.676544,1.410985,1.499294,1.221231,1.265833,1.277242,1.166424,1.272481,1.469894,1.485432,1.656921,1.553361,1.473499,1.700866,1.667197,1.596007,6.325105,2.321801,2.615355,1.516076,1.134459,1.166202,0.985857,0.995673,1.121208,0.831977,0.843317,0.823977,0.792778,0.703348,0.752991,0.755498,0.696811,0.764874,0.800802,0.826624,0.8355,0.785018,0.873555,0.904289,0.998796,0.809109,198.768029,13.166667,0.06602,-2.3e-05,-0.000157,blues
33.972583,26.557212,158.310431,2.353074,67.718844,-234.914085,138.108396,-4.238265,63.709729,17.701328,10.061614,1.530878,2.878501,-14.581062,7.442571,6.417343,-4.037739,0.623769,4.781533,-4.098788,-5.414275,-4.379681,-2.88491,-0.414062,-3.443656,0.10506,1.026089,0.437489,-2.931365,2.221567,-0.006614,71.5648,28.64301,27.505777,18.243982,14.913079,11.687203,10.829093,9.669491,11.53195,10.220938,9.039582,9.379775,7.866447,8.312243,8.20447,7.008965,9.173786,8.764576,7.629929,7.202796,9.592613,8.602173,9.068729,9.356572,10.038355,8.242303,13.182407,4.736228,4.868564,2.611534,2.428715,1.940132,2.104358,1.849476,1.792132,1.583886,1.461872,1.575577,1.386388,1.368442,1.482858,1.175149,1.406672,1.304146,1.24352,1.193869,1.471827,1.331073,1.485105,1.397067,1.765974,1.504962,7.669901,2.624553,2.988818,1.434767,1.373859,1.149848,1.215859,1.09581,1.120203,1.008804,0.833246,0.866578,0.915874,0.840201,1.02383,0.808745,0.845509,0.850096,0.774495,0.77035,0.808605,0.734639,0.842253,0.796689,0.903152,0.72841,172.265625,15.074074,0.050082,-7e-06,-8.2e-05,blues
33.391236,29.754049,132.885751,2.033855,57.485348,-254.17806,103.337672,9.003625,52.772645,7.600877,28.006694,-3.4113,13.061846,-18.263294,20.016812,-3.192111,3.124102,-5.484504,9.176319,-1.837558,1.228363,-6.120117,0.655428,1.791409,-0.823869,8.014639,6.70237,3.320569,-0.02198,4.223646,-2.99776,58.018042,26.03125,27.895138,14.191902,8.39583,11.774544,6.053957,8.913272,11.426882,9.381466,8.300072,7.443287,7.935157,8.1777,8.555097,7.243344,8.143336,9.73978,8.813978,10.533133,10.873373,10.280127,11.119359,13.254662,11.354913,7.666337,8.958778,4.941902,3.423703,2.030237,1.29858,1.856337,1.169158,1.740361,1.870292,1.262177,1.160191,1.280922,1.257052,1.272439,1.303651,1.091017,1.295535,1.43693,1.228528,1.370146,1.432236,1.349606,1.444411,1.784514,1.571972,1.179668,4.597416,2.460931,1.859163,1.115568,0.771338,1.10332,0.671572,0.966457,1.048014,0.741582,0.624375,0.726759,0.745432,0.704079,0.760446,0.631964,0.720677,0.723328,0.752273,0.690125,0.749354,0.769591,0.844438,0.900301,0.791017,0.735717,198.768029,12.677419,0.060012,-2.9e-05,-0.000148,blues
33.43321,28.696741,151.525222,2.45735,50.825604,-253.752691,142.4815,-3.326664,52.267313,5.529427,14.285228,-1.830927,-4.046338,-16.80907,12.533641,-2.819636,3.269951,2.015832,6.447804,0.624407,-6.76676,-7.267673,-2.630962,-5.011131,-5.053703,4.778716,0.218876,5.063049,1.948758,1.332347,-1.133053,75.062791,21.928779,33.31079,14.902532,19.280419,8.274597,10.555948,10.936104,8.699173,9.048293,11.18789,8.980634,8.551924,9.298864,6.166347,8.746662,8.673504,8.126936,7.429918,7.159108,8.87131,9.122556,10.127603,9.484588,9.583335,10.31077,11.952559,3.928641,4.532456,2.865968,2.205165,1.569313,1.646207,1.861815,1.55181,1.335543,1.522292,1.412055,1.331684,1.487101,1.063509,1.485816,1.458723,1.252647,1.341758,1.271973,1.415073,1.674279,1.708768,1.366761,1.648757,1.609929,7.696276,2.040847,2.471031,1.697508,1.470871,0.938347,1.02629,1.005793,0.994931,0.789074,1.013871,0.997517,0.813485,0.922934,0.708547,0.928238,0.983993,0.773592,0.860506,0.892601,0.811185,0.966808,0.940097,0.807347,0.886801,0.793851,123.046875,21.666667,0.052773,-2.9e-05,-0.000182,blues
35.249782,20.926624,153.120517,8.228415,53.984918,-267.968262,134.192451,-35.549779,23.821767,-13.064362,20.575205,-10.276138,6.117821,-12.060834,9.380052,-2.983076,8.897851,-5.014578,-2.270801,4.483427,5.982705,-0.909629,0.446171,0.257944,0.777596,-1.788161,-2.044509,1.539946,-1.71939,-2.117527,-3.607797,26.915351,12.238012,15.638034,11.517211,9.586818,9.185273,7.946613,7.622752,9.533135,14.603306,11.797644,8.614383,12.687289,15.766643,13.720549,8.353744,9.602158,9.034093,10.123718,13.685121,12.513876,9.9568,9.248956,9.332638,7.686273,6.331048,4.314293,1.806063,2.137362,1.425693,1.193147,1.108498,1.177645,1.227153,1.280651,1.410686,1.412273,1.104588,1.548608,1.652398,1.59385,1.334584,1.434407,1.23304,1.519708,1.532859,1.573764,1.476083,1.214297,1.21406,1.176301,0.995726,2.434373,0.979907,1.004824,0.879338,0.61862,0.644507,0.720388,0.692632,0.661258,0.679073,0.826128,0.662321,0.83469,0.799719,0.8143,0.733172,0.805696,0.667446,0.834064,0.754539,0.750458,0.765728,0.660635,0.726847,0.707682,0.586825,95.703125,28.076923,0.102315,-3.6e-05,-0.00013,classical
34.799342,23.358805,118.732321,3.434377,15.505588,-327.170296,143.322799,-23.286964,37.788087,-10.830679,11.538706,-16.514371,8.003453,-11.80845,4.853912,-10.935703,3.988781,-2.921231,-0.167744,-0.670957,-0.597681,-5.924985,-3.283361,3.331626,3.883476,1.93237,-4.343706,-4.624892,1.016506,13.451368,8.891552,29.328684,14.489834,12.206248,9.000308,9.153314,9.077862,9.535797,8.192414,6.564212,6.989051,8.591992,7.805424,10.862323,8.936387,9.823083,11.070683,7.459762,10.051042,11.379906,9.845154,8.063423,10.304927,10.720925,10.649633,12.388638,10.196621,3.155758,1.982591,1.626684,1.381103,1.147723,1.07859,1.304282,1.009585,1.002811,1.011644,1.086348,0.961675,1.122035,1.062475,1.136586,0.993536,0.98987,1.088582,1.215779,1.130637,1.182199,1.117047,1.128843,1.362098,1.15202,1.045852,1.440785,0.967858,0.718121,0.663857,0.576345,0.587254,0.593119,0.663372,0.60869,0.570165,0.569892,0.552005,0.627945,0.522321,0.650122,0.616221,0.583245,0.611261,0.67835,0.618656,0.570467,0.652158,0.597183,0.634111,0.637505,0.562043,117.453835,22.705882,0.070448,-4.9e-05,-9.1e-05,classical
35.584461,16.415203,116.865731,8.038252,36.618773,-227.957605,142.001007,-38.828346,26.879573,-20.545438,27.607546,-9.034939,7.455389,-20.601762,2.894506,-12.829347,9.697681,-1.642884,5.06381,2.081607,3.796679,0.218528,5.016939,-4.637395,-4.940501,-4.159385,1.097736,3.435596,-1.82164,-2.118236,-5.440643,28.771429,13.889392,15.521541,10.697996,7.38511,10.004001,9.438399,8.934983,7.193673,8.68899,8.008265,9.530268,10.570994,9.431116,9.395827,8.778322,9.485013,9.369524,6.951012,7.152714,7.615068,8.073697,8.903274,8.49048,7.306846,8.307045,5.062537,2.407163,2.08066,1.434402,1.051751,1.269806,1.454902,1.396652,0.990654,1.36999,1.317086,1.041969,1.436657,1.454426,1.558483,1.466012,1.640403,1.572046,1.264639,1.445231,1.31812,1.47953,1.419873,1.44968,1.292247,1.178215,3.056921,1.386072,1.1048,0.918474,0.68126,0.714175,0.884868,0.816604,0.665828,0.711977,0.748154,0.614554,0.779631,0.690005,0.844821,0.754572,0.822992,0.796958,0.697733,0.76337,0.732751,0.796226,0.800217,0.750926,0.740343,0.682709,198.768029,13.032258,0.095153,-1.2e-05,-0.000122,classical
33.717482,28.593075,200.463455,3.122479,56.661985,-327.616136,123.970547,-37.435515,37.977974,-7.814299,22.998878,-2.979101,-8.982286,-6.514107,4.49883,4.99741,7.122271,6.862778,5.313978,-3.452572,0.38377,-0.530067,-2.001079,4.315913,7.652899,11.043054,1.17176,-4.45226,-4.33156,-1.454186,0.977725,38.893796,18.56286,18.582733,12.750338,7.152653,9.965697,8.767398,8.737276,9.333573,8.686363,11.088466,13.189832,11.728421,11.847197,13.793145,10.882134,9.324893,11.212759,10.469567,12.271843,13.601237,13.598986,14.783504,11.396161,11.337182,7.120026,3.553828,1.882973,1.86277,1.50644,0.928858,1.122626,1.243501,1.194622,1.314497,1.041368,1.12921,1.033201,1.125616,1.198685,1.390454,1.161866,1.077345,1.154776,1.112234,1.07803,1.278908,1.421264,1.211964,1.17135,1.125375,1.020217,1.572071,0.997403,1.0511,0.794471,0.594562,0.640398,0.605922,0.663253,0.727436,0.658886,0.616997,0.656184,0.572567,0.645969,0.698903,0.61754,0.638278,0.645252,0.61204,0.571964,0.647632,0.692943,0.704751,0.656719,0.635569,0.571329,73.828125,38.0,0.121502,-3.8e-05,-0.000114,classical
34.693355,24.529709,157.28814,6.344088,40.070177,-266.723357,119.386612,-29.094499,31.689008,-16.086428,8.366185,-15.416693,9.841187,-8.052549,4.148708,-20.011207,-0.333228,-6.020127,6.269034,-2.272076,3.441703,-4.611488,-6.69957,-3.310897,0.90123,7.812918,2.314805,4.892191,5.467063,7.881629,8.838717,19.407331,13.553179,11.289041,7.705529,8.437703,6.754878,7.667383,8.446055,8.627618,8.119549,10.49867,11.691498,9.810747,9.003889,9.599186,9.284278,8.459663,12.443184,10.636466,14.498049,13.194466,15.153443,13.983103,12.590934,13.163335,10.025929,3.031292,1.69611,1.411868,1.203947,1.028491,0.976169,1.074228,1.16983,1.225359,1.241695,1.337611,1.397344,1.345559,1.218977,1.189987,1.064735,1.06732,1.252756,1.302576,1.631366,1.496785,1.432512,1.328117,1.487677,1.374692,1.229744,2.070396,0.951448,0.856778,0.717421,0.615126,0.651831,0.705389,0.729701,0.662388,0.655027,0.771805,0.692362,0.691098,0.662928,0.658616,0.643374,0.611322,0.68053,0.726816,0.810022,0.746425,0.700866,0.705261,0.774192,0.708312,0.628533,80.749512,30.833333,0.099495,-6.2e-05,-9.5e-05,classical
35.556748,17.424826,115.388883,7.145644,26.34855,-225.09679,142.340564,-29.936236,44.789593,-11.788952,14.329935,-16.040706,10.846832,-11.118273,13.581096,-10.377278,3.367267,-8.735683,-0.372194,-5.241158,2.108951,0.290066,4.375461,2.393208,1.826204,0.016956,0.893307,0.864345,-2.010313,-1.573891,-5.094326,31.286497,15.89651,10.324074,6.965285,6.913932,5.693127,6.525224,6.742106,6.574262,7.470575,7.250462,7.777304,9.188955,7.493632,8.205614,7.401702,8.351229,8.849725,7.686446,6.208621,8.701135,7.451713,8.2065,8.696175,8.191165,6.855355,4.267032,2.167895,1.546076,1.06277,1.022366,0.903633,0.89591,1.019651,1.140288,1.140724,1.055624,1.050183,1.134537,1.077101,1.069983,0.924956,0.87023,1.079109,1.137592,1.154401,1.310635,1.255961,1.210086,1.054703,1.007471,1.034679,2.892289,1.056617,0.86789,0.696738,0.543118,0.562676,0.643155,0.629134,0.714138,0.709159,0.604352,0.592836,0.629259,0.631339,0.588062,0.557758,0.598054,0.589119,0.678113,0.630726,0.682601,0.652155,0.642081,0.623626,0.61337,0.560693,143.554688,18.333333,0.076164,-1.6e-05,-0.00011,classical
33.915952,26.793073,154.702495,4.045907,25.448901,-293.428309,127.011508,-28.199101,43.064937,-12.54666,10.258036,-16.724697,8.68318,-9.764677,6.485441,-13.446739,6.82532,2.021563,7.676106,3.86111,0.361519,-2.74942,-1.262263,0.852988,4.92631,1.284149,-12.072541,-5.25658,2.962815,2.323892,-3.151231,37.08789,12.250749,9.023481,8.183512,8.320827,7.427037,8.756944,11.087978,8.590798,8.8832,12.223095,11.533288,11.267898,8.336843,8.853786,7.96125,8.904483,11.791499,11.516732,12.069473,12.094401,12.206982,9.533468,9.415662,6.623842,8.185594,3.337285,1.628726,1.105262,0.989944,1.009696,0.871911,0.956503,1.105782,1.039797,0.99414,0.974186,1.019581,1.011657,0.80098,0.79132,0.910684,0.92899,0.914095,1.060747,1.001739,0.952239,1.016674,0.986609,0.918657,0.793473,0.850373,1.473162,0.783729,0.614949,0.597229,0.582411,0.536845,0.62123,0.637938,0.692048,0.53703,0.522346,0.554626,0.533179,0.502199,0.50578,0.577071,0.521764,0.56241,0.604028,0.500357,0.55297,0.542841,0.565313,0.506188,0.506631,0.506751,95.703125,26.923077,0.09202,-3.2e-05,-8.7e-05,classical
